model,dataset,method_key,method_role,family,dataset_family,task_type,n_folds,single_fold,n_train,n_test,n_features,n_cat,n_num,cat_frac,domain_auc,mean_ks,shift_bin,source_id,source_dataset,err_base_mean,err_method_mean,abs_delta_mean,near_perfect_base,relative_mask_reason,primary_effect_unmasked_pct,primary_effect_pct,sensitivity_effect_unmasked_pct,sensitivity_effect_pct,relative_effect_available,allowed_estimand
bag8,customer_satisfaction_in_airline,freq_ratio_v2_ratio_gated,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056261107274929,1.4712977811859318e-05,True,near_perfect_baseline,0.260830307425187,,0.2740005836393215,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,freq_ratio_v2_ratio_ungated,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0054226744453017,0.000218149260003,True,near_perfect_baseline,3.86732986882544,,3.861941919450262,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,groupby_shift_cohen_d,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0053889846590056,0.0002518390462991,True,near_perfect_baseline,4.464579278772829,,4.463656269564166,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,groupby_shift_cohen_d__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056082566075185,3.256709778624393e-05,True,near_perfect_baseline,0.5773464920666871,,0.6064988281078647,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,groupby_shift_cohen_d__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0054383803497084,0.0002024433555963,True,near_perfect_baseline,3.588897050725483,,3.591914780782034,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,groupby_shift_cohen_d_min10,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0053993104451406,0.0002415132601641,True,near_perfect_baseline,4.2815246989029,,4.282855377230276,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,groupby_shift_ratio_log,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0053861500136821,0.0002546736916226,True,near_perfect_baseline,4.514831608425323,,4.526127244501974,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,groupby_shift_ratio_raw,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0053836146809993,0.0002572090243054,True,near_perfect_baseline,4.559777751316633,,4.569284168977947,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,groupby_train_only,train_only_version,baselines,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0053581653585689,0.0002826583467358,True,near_perfect_baseline,5.010940981368582,,5.005816398428409,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_freq_combined,test_time_variant,M1_joint_freq,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0054327676657514,0.0002080560395533,True,near_perfect_baseline,3.6883981918749766,,3.714200895865618,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_freq_combined__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0055700929129708,7.073079233392103e-05,True,near_perfect_baseline,1.2539089329702533,,1.261446798013551,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_freq_combined__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0054483654707437,0.000192458234561,True,near_perfect_baseline,3.4118817501786203,,3.412130640000115,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_freq_separate,test_time_variant,M1_joint_freq,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0054219703152555,0.0002188533900492,True,near_perfect_baseline,3.879812621044234,,3.908146892150536,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_freq_separate__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0055712307937672,6.959291153751934e-05,True,near_perfect_baseline,1.2337366876414193,,1.2645767518576472,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_freq_separate__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0054538833932676,0.0001869403120371,True,near_perfect_baseline,3.3140605309352,,3.323587654426241,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_groupby_combined,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.005338869282852,0.0003019544224527,True,near_perfect_baseline,5.353020023809039,,5.341114634146245,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_groupby_combined__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056214506966613,1.9373008643445527e-05,True,near_perfect_baseline,0.3434429022347571,,0.3607845905181094,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_groupby_combined__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0054067989928469,0.0002340247124578,True,near_perfect_baseline,4.14876841901176,,4.133487329518334,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_groupby_mean_only,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0053765305800141,0.0002642931252906,True,near_perfect_baseline,4.685364037207702,,4.67861156556328,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_groupby_separate,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0053481387741346,0.0002926849311701,True,near_perfect_baseline,5.188691341212005,,5.188162555854629,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_pca_10,test_time_variant,M3_joint_pca,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0058856290341219,-0.0002448053288171,True,near_perfect_baseline,-4.339886186957976,,-4.354394556576875,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_pca_5,test_time_variant,M3_joint_pca,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0058856290341219,-0.0002448053288171,True,near_perfect_baseline,-4.339886186957976,,-4.354394556576875,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_pca_var90,test_time_variant,M3_joint_pca,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0058186995456982,-0.0001778758403934,True,near_perfect_baseline,-3.1533664174998632,,-3.160883606608252,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_pca_var95,test_time_variant,M3_joint_pca,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0058186995456982,-0.0001778758403934,True,near_perfect_baseline,-3.1533664174998632,,-3.160883606608252,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_scaling,test_time_variant,M5_joint_scaling,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0056256027478533,1.5220957451396918e-05,True,near_perfect_baseline,0.26983572340831,,0.2745096604995812,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_tsne_2d_p30,test_time_variant,M3b_joint_tsne,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0059448770514085,-0.0003040533461038,True,near_perfect_baseline,-5.3902295478205,,-5.389115162940118,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_tsne_2d_p50,test_time_variant,M3b_joint_tsne,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0059070214273314,-0.0002661977220266,True,near_perfect_baseline,-4.71912855167391,,-4.749976833341268,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,joint_tsne_3d_p30,test_time_variant,M3b_joint_tsne,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.005937378543277,-0.0002965548379722,True,near_perfect_baseline,-5.257296690435156,,-5.282145897531677,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,label_prop_k10_a05,test_time_variant,M8_label_prop,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0060353627352368,-0.000394539029932,True,near_perfect_baseline,-6.99435136682241,,-7.03970732242464,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,label_prop_k15_a05,test_time_variant,M8_label_prop,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0060063692977721,-0.0003655455924673,True,near_perfect_baseline,-6.480358393821206,,-6.5664709091597615,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,label_prop_k15_a08,test_time_variant,M8_label_prop,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0060343866335367,-0.000393562928232,True,near_perfect_baseline,-6.977047126324605,,-7.033181202786878,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,label_prop_v3_adaptive,test_time_variant,M8_label_prop,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0062214423316676,-0.0005806186263628,True,near_perfect_baseline,-10.29315321123752,,-10.32487528751147,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,label_prop_v3_t005_k10,test_time_variant,M8_label_prop,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0061372248508802,-0.0004964011455754,True,near_perfect_baseline,-8.800153514966429,,-8.870583589717876,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,label_prop_v3_t005_k15,test_time_variant,M8_label_prop,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0061692142621089,-0.0005283905568042,True,near_perfect_baseline,-9.367258833267378,,-9.427564246306906,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,label_prop_v3_t01_k15,test_time_variant,M8_label_prop,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0061853558706285,-0.0005445321653237,True,near_perfect_baseline,-9.653415773509574,,-9.631942908757948,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,label_prop_weighted_adaptive_a05,test_time_variant,M8_label_prop,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0062287762503939,-0.0005879525450891,True,near_perfect_baseline,-10.423168242897145,,-10.471060281914577,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,label_prop_weighted_k10_a05,test_time_variant,M8_label_prop,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0061127092223988,-0.000471885517094,True,near_perfect_baseline,-8.365542724730902,,-8.383545646988159,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,label_prop_weighted_k15_a05,test_time_variant,M8_label_prop,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.006145146083639,-0.0005043223783342,True,near_perfect_baseline,-8.940580395376596,,-8.943817157613937,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,label_prop_weighted_k15_a08,test_time_variant,M8_label_prop,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0060768197528459,-0.0004359960475411,True,near_perfect_baseline,-7.72929753381745,,-7.727111551656928,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,leaf_density_conf,test_time_variant,M18_leaf_density,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0057586256892506,-0.0001178019839458,True,near_perfect_baseline,-2.088382656509812,,-2.080963263430386,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,leaf_density_conf_cumshift,test_time_variant,M18_leaf_density,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0058457524278116,-0.0002049287225068,True,near_perfect_baseline,-3.63295740503572,,-3.657705267561082,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,leaf_density_conf_deep,test_time_variant,M18_leaf_density,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.005826927786791,-0.0001861040814862,True,near_perfect_baseline,-3.299235913209742,,-3.3232442064362844,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,leaf_density_conf_shallow,test_time_variant,M18_leaf_density,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0057828268237975,-0.0001420031184927,True,near_perfect_baseline,-2.517418127413359,,-2.5101030453325026,,False,abs_delta_mean
bag8,customer_satisfaction_in_airline,leaf_density_embed_k10,test_time_variant,M18_leaf_density,TabArena_IID,classification,3,False,86586,43294,21,16,5,0.7619047619047619,0.4966771,0.0063438979047851,DAUC < 0.55,source::customer_satisfaction_in_airline,,0.0056408237053047,0.0060254887541311,-0.0003846650488263,True,near_perfect_baseline,-6.819306344649094,,-6.821543266369914,,False,abs_delta_mean
