model,method_key,method_role,family,n_datasets,spearman_rho,spearman_p,n_low_dauc,n_high_dauc,low_mean_lift_pct,high_mean_lift_pct,high_minus_low_mean_lift_pct,spearman_p_bh,spearman_p_holm,positive_shift_trend_fdr,negative_shift_trend_fdr
tabpfn,target_enc_ratio__sel_combined_union,test_time_variant,selective,45,-0.05416852662700245,0.7237827541427455,28,13,0.9303427578399462,0.8315805517654649,-0.09876220607448138,0.9676158335854697,1.0,False,False
tabpfn,target_enc_ratio_cap5,test_time_variant,M4_target_encoding,45,-0.06278691778344564,0.6819967864673345,28,13,0.007285403598262368,-2.1091942100253815,-2.116479613623644,0.9676158335854697,1.0,False,False
tabpfn,target_enc_standard_m10,train_only_version,baselines,45,-0.05910930279080506,0.699721277035479,28,13,0.0535405481475696,-2.0475864398531103,-2.1011269880006798,0.9676158335854697,1.0,False,False
tabpfn,target_enc_standard_m20,train_only_version,baselines,45,-0.004524933201166673,0.9764657175762819,28,13,0.007021499379981866,-2.145023424375768,-2.1520449237557497,0.9837527751701348,1.0,False,False
tabpfn,target_enc_standard_m5,train_only_version,baselines,45,-0.051286012715551464,0.7379449001938522,28,13,0.01597040216377548,-2.217085732217607,-2.2330561343813824,0.9676158335854697,1.0,False,False
tabpfn,targeted_groupby_top3,test_time_variant,M14_groupby,45,-0.08277487754335756,0.5888009096528779,28,13,-0.603601651740541,-1.1549813019730126,-0.5513796502324716,0.9631608212299813,1.0,False,False
tabpfn,targeted_groupby_top3_shifted_agg,test_time_variant,M14_groupby,45,-0.12525232866895927,0.4123244199567302,28,13,-0.2249011401475217,-1.031327052845501,-0.8064259126979793,0.8762822516514869,1.0,False,False
tabpfn,targeted_groupby_top5,test_time_variant,M14_groupby,45,-0.09786588427298568,0.5224533036519036,28,13,-0.34677321338556066,-1.1237596004131374,-0.7769863870275767,0.9235005068894229,1.0,False,False
tabpfn,targeted_groupby_top5_shifted_agg,test_time_variant,M14_groupby,45,-0.1244304254463417,0.4154226970792234,28,13,0.02545703156301693,-0.9398515237989205,-0.9653085553619374,0.8762822516514869,1.0,False,False
tabpfn,tdda_k10_lam07_aug1,test_time_variant,M17_tdda,22,0.008469791078486732,0.9701593779567589,21,0,-6.482905323747807,,,0.9837527751701348,1.0,False,False
tabpfn,tdda_k5_lam06_aug1,test_time_variant,M17_tdda,22,0.010728402032749858,0.9622067945199976,21,0,-6.165940195027476,,,0.9837527751701348,1.0,False,False
tabpfn,tdda_k5_lam07_aug1,test_time_variant,M17_tdda,22,0.008469791078486732,0.9701593779567589,21,0,-6.553291984663926,,,0.9837527751701348,1.0,False,False
tabpfn,tdda_k5_lam07_aug1_cumshift,test_time_variant,M17_tdda,22,-0.10559006211180126,0.6400256218947228,21,0,-6.732399372345805,,,0.9676158335854697,1.0,False,False
tabpfn,tdda_k5_lam07_aug2,test_time_variant,M17_tdda,17,-0.06617647058823531,0.800774094340852,17,0,-14.638856275852529,,,0.9676158335854697,1.0,False,False
tabpfn,tdda_k5_lam08_aug1,test_time_variant,M17_tdda,22,-0.032185206098249576,0.8869328238311864,21,0,-6.88426204646831,,,0.9676158335854697,1.0,False,False
tabpfn,tdda_v2_k10_lam07_pfl_dw,test_time_variant,M17_tdda,22,-0.047995482778091486,0.8320291403130908,21,0,-5.117987743253639,,,0.9676158335854697,1.0,False,False
tabpfn,tdda_v2_k5_lam06_pfl_dw,test_time_variant,M17_tdda,22,-0.051383399209486175,0.8203531110821478,21,0,-5.2065423016022905,,,0.9676158335854697,1.0,False,False
tabpfn,tdda_v2_k5_lam07_nopfl_dw,test_time_variant,M17_tdda,22,0.008469791078486732,0.9701593779567589,21,0,-6.553291984663926,,,0.9837527751701348,1.0,False,False
tabpfn,tdda_v2_k5_lam07_pfl_dw,test_time_variant,M17_tdda,22,-0.040090344438170535,0.8594025608936708,21,0,-5.110933284263697,,,0.9676158335854697,1.0,False,False
tabpfn,tdda_v2_k5_lam07_pfl_dw_cumshift,test_time_variant,M17_tdda,22,-0.12478825522303785,0.5800486861512526,21,0,-5.4092913577544595,,,0.9631608212299813,1.0,False,False
tabpfn,tdda_v2_k5_lam07_pfl_nodw,test_time_variant,M17_tdda,22,-0.040090344438170535,0.8594025608936708,21,0,-5.110933284263697,,,0.9676158335854697,1.0,False,False
tabpfn,train_only_scaling,train_only_version,baselines,45,0.1870795943995987,0.2184903947900635,28,13,-0.5763393129636059,-1.1986188524989247,-0.6222795395353189,0.7049906943783656,1.0,False,False
