model,dataset,source_id,method_key,conceptual_family,n_folds,near_perfect_base,primary_auc_error_effect_pct,accuracy_error_effect_pct,log_loss_effect_pct,primary_and_accuracy_same_sign,primary_and_log_loss_same_sign
bag8,Amazon_employee_access,source::Amazon_employee_access,nearest_test_k10_cumshift_both,M16_nearest_test_distance,3,False,-2.4881608325060496,-0.6662628709872583,-0.5875929457645247,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,nearest_test_k10_filter_both,M16_nearest_test_distance,3,False,-3.2495504085456792,-1.8776499091458334,-0.8773990899211522,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,nearest_test_k5_both,M16_nearest_test_distance,3,False,-2.285653157433362,-0.1817080557236575,-0.5238589559165144,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,nearest_test_rel_k10_both,M16_nearest_test_distance,3,False,-3.351477392384051,-2.725620835856763,-1.7314454130571315,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,nearest_test_rel_k10_cumshift_both,M16_nearest_test_distance,3,False,-3.4300360241336088,-2.483343428225252,-1.806261320909851,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,nearest_test_rel_k5_both,M16_nearest_test_distance,3,False,-5.812167355012737,-3.6341611144761936,-2.9731862189784506,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,neighbor_consensus_k10_dist,M19_neighborhood_consensus,3,False,-3.1087524161324764,-3.634161114475918,-1.5992081313605964,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,neighbor_consensus_k10_dist_cumshift,M19_neighborhood_consensus,3,False,-2.805406665649752,-3.391883706844228,-1.2702661204379273,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,neighbor_consensus_k10_uniform,M19_neighborhood_consensus,3,False,-0.8374099932106724,-3.5130224106600454,-1.3015315833882184,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,neighbor_consensus_k20_dist,M19_neighborhood_consensus,3,False,-3.2110246361771457,-2.8467595396729797,-1.641393005197152,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,neighbor_consensus_k5_dist,M19_neighborhood_consensus,3,False,-3.9512010074173363,-3.2707450030283414,-1.9211358677500405,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,neighbor_consensus_k5_dist_cumshift,M19_neighborhood_consensus,3,False,-3.486656710466363,-2.3622047244094895,-1.5341298730871369,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,ot_disp_v2_selective,M9_optimal_transport,3,False,-0.8160891590251483,-5.14839491217445,-1.4739933748498781,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,ot_disp_v2_selective_abs,M9_optimal_transport,3,False,0.0,0.0,0.0,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,ot_disp_v2_selective_and_summary,M9_optimal_transport,3,False,-0.8160891590251483,-5.14839491217445,-1.4739933748498781,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,ot_disp_v2_selective_and_summary_abs,M9_optimal_transport,3,False,0.0,0.0,0.0,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,ot_disp_v2_selective_and_summary_top10,M9_optimal_transport,3,False,-0.8160891590251483,-5.14839491217445,-1.4739933748498781,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,ot_disp_v2_selective_top10,M9_optimal_transport,3,False,-0.8160891590251483,-5.14839491217445,-1.4739933748498781,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,ot_disp_v2_summary_only,M9_optimal_transport,3,False,0.0,0.0,0.0,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,ot_displacement_mag,M9_optimal_transport,3,False,-3.7000861576220947,-3.6341611144759316,-1.98048724028872,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,ot_displacement_no_mag,M9_optimal_transport,3,False,-3.674232113672534,-3.815869170199782,-2.0197026385503136,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,pseudo_label_lgbm_conf80_iter5,M7_pseudo_labeling,3,False,2.023120742354335,-2.1199273167775234,-0.797683037506669,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,pseudo_label_lgbm_conf90_iter1,M7_pseudo_labeling,3,False,0.8737614110624651,-0.969109630526871,-0.5882395037260343,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,pseudo_label_lgbm_conf90_iter3,M7_pseudo_labeling,3,False,0.6815544727655183,-2.180496668685653,-0.9002435337491489,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,pseudo_label_lgbm_conf95_iter3,M7_pseudo_labeling,3,False,1.4212671825738126,-0.5451241671713167,-0.3911673718626058,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,pseudo_label_v2_cal_iso_wfixed_conf90,M7_pseudo_labeling,3,False,1.4570434514433015,-1.150817686250735,-0.4935478493735154,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,pseudo_label_v2_cal_iso_wprop_conf85,M7_pseudo_labeling,3,False,1.1751926548717082,-1.6353725015142533,-2.122609137713292,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,pseudo_label_v2_cal_iso_wprop_conf90,M7_pseudo_labeling,3,False,2.01999923220272,-0.30284675953947504,-1.6162584034757552,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,pseudo_label_v2_cal_iso_wquad_conf90,M7_pseudo_labeling,3,False,1.664994015320328,-0.24227740763169023,-1.4600358472066153,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,pseudo_label_v2_cal_platt_wprop_conf90,M7_pseudo_labeling,3,False,1.4976902203359006,-1.5748031496064823,-2.130903404189041,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,target_enc_absolute,M4_target_encoding,3,False,-29.16184443013334,-15.929739551786758,-38.739773279383115,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,target_enc_diff,M4_target_encoding,3,False,-17.69834061684125,-20.593579648697595,-37.66915299103762,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,target_enc_inv_ratio,M4_target_encoding,3,False,-20.521521068391127,-21.623258631132718,-39.09703929975538,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,target_enc_oof_absolute,M4_target_encoding,3,False,0.6498797987658332,-2.4833434282253344,0.3229726724975341,False,True
bag8,Amazon_employee_access,source::Amazon_employee_access,target_enc_oof_diff,M4_target_encoding,3,False,1.4038357389702962,-0.7874015748030758,0.45377840293695304,False,True
bag8,Amazon_employee_access,source::Amazon_employee_access,target_enc_oof_inv_ratio,M4_target_encoding,3,False,0.2806526647010582,-1.0296789824347798,0.45463570343220505,False,True
bag8,Amazon_employee_access,source::Amazon_employee_access,target_enc_oof_ratio,M4_target_encoding,3,False,-0.3536801042142606,-1.8776499091458334,-0.3134878718235975,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,target_enc_oof_ratio_cap5,M4_target_encoding,3,False,-0.758708480604433,-1.6353725015141294,-0.2361637450034359,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,target_enc_ratio,M4_target_encoding,3,False,-14.834988705928623,-17.807389460932704,-36.8143735295445,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,target_enc_ratio__sel_combined_intersection,M4_target_encoding,3,False,-12.163017032133084,-13.567534827377242,-27.29532908523013,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,target_enc_ratio__sel_combined_union,M4_target_encoding,3,False,-15.283530717723949,-18.655360387643782,-35.79957873752141,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,target_enc_ratio_cap5,M4_target_encoding,3,False,-15.28826733199416,-17.989097516656454,-36.03344902018471,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,targeted_groupby_top3,M14_groupby_aggregation,3,False,0.0,0.0,0.0,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,targeted_groupby_top3_shifted_agg,M14_groupby_aggregation,3,False,0.0,0.0,0.0,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,targeted_groupby_top5,M14_groupby_aggregation,3,False,0.0,0.0,0.0,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,targeted_groupby_top5_shifted_agg,M14_groupby_aggregation,3,False,0.0,0.0,0.0,True,True
bag8,Amazon_employee_access,source::Amazon_employee_access,tdda_k10_lam07_aug1,M17_test_directed_augmentation,3,False,2.838855525946059,-2.967898243488715,-67.11289975939782,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,tdda_k5_lam06_aug1,M17_test_directed_augmentation,3,False,2.838855525946059,-2.967898243488715,-67.11289975939782,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,tdda_k5_lam07_aug1,M17_test_directed_augmentation,3,False,2.838855525946059,-2.967898243488715,-67.11289975939782,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,tdda_k5_lam07_aug1_cumshift,M17_test_directed_augmentation,3,False,2.838855525946059,-2.967898243488715,-67.11289975939782,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,tdda_k5_lam07_aug2,M17_test_directed_augmentation,3,False,6.221670467987414,5.027256208358771,-83.60750665192946,True,False
bag8,Amazon_employee_access,source::Amazon_employee_access,tdda_k5_lam08_aug1,M17_test_directed_augmentation,3,False,2.838855525946059,-2.967898243488715,-67.11289975939782,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,tdda_v2_k10_lam07_pfl_dw,M17_test_directed_augmentation,3,False,2.7668855569450113,-3.997577225923591,-74.58322321689795,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,tdda_v2_k5_lam06_pfl_dw,M17_test_directed_augmentation,3,False,2.7668855569450113,-3.997577225923591,-74.58322321689795,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,tdda_v2_k5_lam07_nopfl_dw,M17_test_directed_augmentation,3,False,2.7668855569450113,-3.997577225923591,-74.58322321689795,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,tdda_v2_k5_lam07_pfl_dw,M17_test_directed_augmentation,3,False,2.7668855569450113,-3.997577225923591,-74.58322321689795,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,tdda_v2_k5_lam07_pfl_dw_cumshift,M17_test_directed_augmentation,3,False,2.76230662122816,-3.5735917625682156,-75.12128735380193,False,False
bag8,Amazon_employee_access,source::Amazon_employee_access,tdda_v2_k5_lam07_pfl_nodw,M17_test_directed_augmentation,3,False,2.838855525946059,-2.967898243488715,-67.11289975939782,False,False
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_lgbm_both_ratio,M6_adversarial_validation,3,False,0.18557158529846163,0.8040202988428642,-0.06461848434986621,True,False
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_lgbm_cal_iso_both_ratio,M6_adversarial_validation,3,False,-0.03085143913240623,0.6577849544464699,-0.09255286377569051,False,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_lgbm_cal_iso_feature,M6_adversarial_validation,3,False,-0.01750756861495604,0.4385525398003176,-0.012684790461954134,False,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_lgbm_cal_platt_feature,M6_adversarial_validation,3,False,0.10144588582930308,0.8770392967196001,-0.13558230616603664,True,False
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_lgbm_feature,M6_adversarial_validation,3,False,-2.6850505879924175e-05,1.023340423996989,0.021949772455643217,False,False
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_logreg_feature,M6_adversarial_validation,3,False,0.1045494303891332,1.0232746411159945,-0.04148775556714599,True,False
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_reweight_lgbm_cal_iso_ratio_hard,M6_adversarial_validation,3,False,0.039673544214841164,0.5847659565696934,0.03299737414608958,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_reweight_lgbm_cal_iso_ratio_hard_tempered,M6_adversarial_validation,3,False,0.3476606632719824,-0.36564318005853197,0.05752946113604498,False,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_reweight_lgbm_cal_iso_ratio_winsorize,M6_adversarial_validation,3,False,-0.10020042744570136,0.43850868454634157,-0.10872624234341934,False,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_reweight_lgbm_ratio_hard,M6_adversarial_validation,3,False,0.44193014113463946,0.07301899787675616,-0.04414733488412467,True,False
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_reweight_lgbm_ratio_hard_tempered,M6_adversarial_validation,3,False,0.5859912077068217,1.023318496370011,0.16424139422194384,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_reweight_lgbm_ratio_normalize,M6_adversarial_validation,3,False,0.5246629381455178,-0.1463011272773888,-0.05884918881851056,False,False
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_reweight_lgbm_ratio_winsorize,M6_adversarial_validation,3,False,0.5097673992185472,1.0232088582350405,0.21000726130511102,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_reweight_lgbm_ratio_winsorize_tempered,M6_adversarial_validation,3,False,0.40969732916167656,0.5116153929310497,0.012916822544071258,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_reweight_lgbm_raw_hard,M6_adversarial_validation,3,False,0.5424120574439193,0.5847221013157174,0.0848046377451404,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,adversarial_rf_feature,M6_adversarial_validation,3,False,0.41729498365477075,0.8039325883349122,-0.049446980587969674,True,False
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,cluster_membership_k10_both,M20_cluster_membership,3,False,0.14009581293015105,0.07315056363866397,0.09232232967265959,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,cluster_membership_k10_both_cumshift,M20_cluster_membership,3,False,0.13281491131144846,-2.1927626977873833e-05,0.024433504504194854,False,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,cluster_membership_k10_feature,M20_cluster_membership,3,False,-0.24830626047360824,0.5117031034389815,0.01075235694255902,False,False
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,cluster_membership_k10_feature_cumshift,M20_cluster_membership,3,False,0.40219897479902517,0.36538004853465544,0.04454032615115,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,cluster_membership_k10_weight,M20_cluster_membership,3,False,0.1668843082817017,0.5847878841967119,0.1261962142591619,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,cluster_membership_k15_both,M20_cluster_membership,3,False,-0.7552702487380742,-0.9503214261201922,-0.3305117137054605,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,cluster_membership_k5_both,M20_cluster_membership,3,False,0.07346399714688238,1.5350215998089318,0.07805249117913629,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,cluster_membership_k5_feature,M20_cluster_membership,3,False,0.19106420166949972,0.6577630268194514,0.14621892202480122,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,freq_ratio_log,M2_frequency_ratio,3,False,-0.035991467330857146,0.14614763388844226,-0.00455748604496967,False,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,freq_ratio_log__sel_combined_intersection,M2_frequency_ratio,3,False,0.0,0.0,0.0,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,freq_ratio_log__sel_combined_union,M2_frequency_ratio,3,False,0.0,0.0,0.0,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,freq_ratio_v2_both_gated,M2_frequency_ratio,3,False,0.0,0.0,0.0,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,freq_ratio_v2_diff_gated,M2_frequency_ratio,3,False,0.0,0.0,0.0,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,freq_ratio_v2_ratio_gated,M2_frequency_ratio,3,False,0.0,0.0,0.0,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,freq_ratio_v2_ratio_ungated,M2_frequency_ratio,3,False,-0.035991467330857146,0.14614763388844226,-0.00455748604496967,False,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,groupby_shift_cohen_d,M14b_groupby_shift_features,3,False,-0.05158101653189257,-0.14621341676943675,-0.006711886284832486,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,groupby_shift_cohen_d__sel_combined_intersection,M14b_groupby_shift_features,3,False,-0.058293591096165276,0.6577849544464699,-0.08650951168285613,False,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,groupby_shift_cohen_d__sel_combined_union,M14b_groupby_shift_features,3,False,-0.14610622339169685,1.242441272881213,0.04431576833753377,False,False
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,groupby_shift_cohen_d_min10,M14b_groupby_shift_features,3,False,-0.05158101653189257,-0.14621341676943675,-0.006711886284832486,True,True
bag8,Bank_Customer_Churn,source::Bank_Customer_Churn,groupby_shift_ratio_log,M14b_groupby_shift_features,3,False,-0.05158101653189257,-0.14621341676943675,-0.006711886284832486,True,True
