model,dataset,method_key,conceptual_family,n_folds,median_features_in,median_features_out,feature_count_change,feature_path_observably_active,interpretation,primary_effect_pct
bag8,Amazon_employee_access,label_prop_weighted_k10_a05,M8_label_propagation,3,9.0,10.0,1.0,True,feature output changed,-0.1864562332392431
bag8,Amazon_employee_access,label_prop_weighted_k15_a05,M8_label_propagation,3,9.0,10.0,1.0,True,feature output changed,-1.0700689288365433
bag8,Amazon_employee_access,label_prop_weighted_k15_a08,M8_label_propagation,3,9.0,10.0,1.0,True,feature output changed,-0.6312286909354514
bag8,Amazon_employee_access,leaf_density_conf,M18_leaf_density,3,9.0,12.0,3.0,True,feature output changed,-1.1190192877190854
bag8,Amazon_employee_access,leaf_density_conf_cumshift,M18_leaf_density,3,9.0,12.0,3.0,True,feature output changed,-0.9833367661994656
bag8,Amazon_employee_access,leaf_density_conf_deep,M18_leaf_density,3,9.0,12.0,3.0,True,feature output changed,-1.3682497232291535
bag8,Amazon_employee_access,leaf_density_conf_shallow,M18_leaf_density,3,9.0,12.0,3.0,True,feature output changed,-0.3201834300670006
bag8,Amazon_employee_access,leaf_density_embed_k10,M18_leaf_density,3,9.0,11.0,2.0,True,feature output changed,-2.224406777257702
bag8,Amazon_employee_access,leaf_density_embed_k10_cumshift,M18_leaf_density,3,9.0,11.0,2.0,True,feature output changed,-1.5609962734109666
bag8,Amazon_employee_access,leaf_density_embed_k20,M18_leaf_density,3,9.0,11.0,2.0,True,feature output changed,-0.949413712445144
bag8,Amazon_employee_access,leaf_density_embed_k5,M18_leaf_density,3,9.0,11.0,2.0,True,feature output changed,-2.045375204905916
bag8,Amazon_employee_access,nearest_test_k10_both,M16_nearest_test_distance,3,9.0,13.0,4.0,True,feature output changed,-3.2495504085456792
bag8,Amazon_employee_access,nearest_test_k10_cumshift_both,M16_nearest_test_distance,3,9.0,13.0,4.0,True,feature output changed,-2.488160832506085
bag8,Amazon_employee_access,nearest_test_k10_filter_both,M16_nearest_test_distance,3,9.0,13.0,4.0,True,feature output changed,-3.2495504085456792
bag8,Amazon_employee_access,nearest_test_k5_both,M16_nearest_test_distance,3,9.0,13.0,4.0,True,feature output changed,-2.285653157433398
bag8,Amazon_employee_access,nearest_test_rel_k10_both,M16_nearest_test_distance,3,9.0,13.0,4.0,True,feature output changed,-3.351477392384105
bag8,Amazon_employee_access,nearest_test_rel_k10_cumshift_both,M16_nearest_test_distance,3,9.0,13.0,4.0,True,feature output changed,-3.4300360241336443
bag8,Amazon_employee_access,nearest_test_rel_k5_both,M16_nearest_test_distance,3,9.0,13.0,4.0,True,feature output changed,-5.812167355012773
bag8,Amazon_employee_access,neighbor_consensus_k10_dist,M19_neighborhood_consensus,3,9.0,14.0,5.0,True,feature output changed,-3.108752416132494
bag8,Amazon_employee_access,neighbor_consensus_k10_dist_cumshift,M19_neighborhood_consensus,3,9.0,14.0,5.0,True,feature output changed,-2.805406665649788
bag8,Amazon_employee_access,neighbor_consensus_k10_uniform,M19_neighborhood_consensus,3,9.0,14.0,5.0,True,feature output changed,-0.8374099932106903
bag8,Amazon_employee_access,neighbor_consensus_k20_dist,M19_neighborhood_consensus,3,9.0,14.0,5.0,True,feature output changed,-3.2110246361771457
bag8,Amazon_employee_access,neighbor_consensus_k5_dist,M19_neighborhood_consensus,3,9.0,14.0,5.0,True,feature output changed,-3.9512010074173545
bag8,Amazon_employee_access,neighbor_consensus_k5_dist_cumshift,M19_neighborhood_consensus,3,9.0,14.0,5.0,True,feature output changed,-3.486656710466381
bag8,Amazon_employee_access,ot_disp_v2_selective,M9_optimal_transport,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.8160891590251662
bag8,Amazon_employee_access,ot_disp_v2_selective_abs,M9_optimal_transport,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0
bag8,Amazon_employee_access,ot_disp_v2_selective_and_summary,M9_optimal_transport,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.8160891590251662
bag8,Amazon_employee_access,ot_disp_v2_selective_and_summary_abs,M9_optimal_transport,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0
bag8,Amazon_employee_access,ot_disp_v2_selective_and_summary_top10,M9_optimal_transport,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.8160891590251662
bag8,Amazon_employee_access,ot_disp_v2_selective_top10,M9_optimal_transport,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.8160891590251662
bag8,Amazon_employee_access,ot_disp_v2_summary_only,M9_optimal_transport,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0
bag8,Amazon_employee_access,ot_displacement_mag,M9_optimal_transport,3,9.0,19.0,10.0,True,feature output changed,-3.700086157622095
bag8,Amazon_employee_access,ot_displacement_no_mag,M9_optimal_transport,3,9.0,18.0,9.0,True,feature output changed,-3.674232113672552
bag8,Amazon_employee_access,pseudo_label_lgbm_conf80_iter5,M7_pseudo_labeling,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",2.0231207423542994
bag8,Amazon_employee_access,pseudo_label_lgbm_conf90_iter1,M7_pseudo_labeling,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.8737614110624293
bag8,Amazon_employee_access,pseudo_label_lgbm_conf90_iter3,M7_pseudo_labeling,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.6815544727654825
bag8,Amazon_employee_access,pseudo_label_lgbm_conf95_iter3,M7_pseudo_labeling,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",1.4212671825737768
bag8,Amazon_employee_access,pseudo_label_v2_cal_iso_wfixed_conf90,M7_pseudo_labeling,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",1.4570434514432835
bag8,Amazon_employee_access,pseudo_label_v2_cal_iso_wprop_conf85,M7_pseudo_labeling,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",1.1751926548716725
bag8,Amazon_employee_access,pseudo_label_v2_cal_iso_wprop_conf90,M7_pseudo_labeling,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",2.01999923220272
bag8,Amazon_employee_access,pseudo_label_v2_cal_iso_wquad_conf90,M7_pseudo_labeling,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",1.6649940153203102
bag8,Amazon_employee_access,pseudo_label_v2_cal_platt_wprop_conf90,M7_pseudo_labeling,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",1.497690220335847
bag8,Amazon_employee_access,target_enc_absolute,M4_target_encoding,3,9.0,18.0,9.0,True,feature output changed,-29.16184443013336
bag8,Amazon_employee_access,target_enc_diff,M4_target_encoding,3,9.0,18.0,9.0,True,feature output changed,-17.698340616841268
bag8,Amazon_employee_access,target_enc_inv_ratio,M4_target_encoding,3,9.0,18.0,9.0,True,feature output changed,-20.521521068391166
bag8,Amazon_employee_access,target_enc_oof_absolute,M4_target_encoding,3,9.0,18.0,9.0,True,feature output changed,0.6498797987658154
bag8,Amazon_employee_access,target_enc_oof_diff,M4_target_encoding,3,9.0,18.0,9.0,True,feature output changed,1.4038357389702782
bag8,Amazon_employee_access,target_enc_oof_inv_ratio,M4_target_encoding,3,9.0,18.0,9.0,True,feature output changed,0.2806526647010403
bag8,Amazon_employee_access,target_enc_oof_ratio,M4_target_encoding,3,9.0,18.0,9.0,True,feature output changed,-0.3536801042142963
bag8,Amazon_employee_access,target_enc_oof_ratio_cap5,M4_target_encoding,3,9.0,18.0,9.0,True,feature output changed,-0.758708480604433
bag8,Amazon_employee_access,target_enc_ratio,M4_target_encoding,3,9.0,18.0,9.0,True,feature output changed,-14.83498870592864
bag8,Amazon_employee_access,target_enc_ratio__sel_combined_intersection,M4_target_encoding,3,9.0,13.0,4.0,True,feature output changed,-12.163017032133084
bag8,Amazon_employee_access,target_enc_ratio__sel_combined_union,M4_target_encoding,3,9.0,13.0,4.0,True,feature output changed,-15.283530717723966
bag8,Amazon_employee_access,target_enc_ratio_cap5,M4_target_encoding,3,9.0,18.0,9.0,True,feature output changed,-15.288267331994197
bag8,Amazon_employee_access,targeted_groupby_top3,M14_groupby_aggregation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0
bag8,Amazon_employee_access,targeted_groupby_top3_shifted_agg,M14_groupby_aggregation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0
bag8,Amazon_employee_access,targeted_groupby_top5,M14_groupby_aggregation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0
bag8,Amazon_employee_access,targeted_groupby_top5_shifted_agg,M14_groupby_aggregation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0
bag8,Amazon_employee_access,tdda_k10_lam07_aug1,M17_test_directed_augmentation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",2.838855525946024
bag8,Amazon_employee_access,tdda_k5_lam06_aug1,M17_test_directed_augmentation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",2.838855525946024
bag8,Amazon_employee_access,tdda_k5_lam07_aug1,M17_test_directed_augmentation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",2.838855525946024
bag8,Amazon_employee_access,tdda_k5_lam07_aug1_cumshift,M17_test_directed_augmentation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",2.838855525946024
bag8,Amazon_employee_access,tdda_k5_lam07_aug2,M17_test_directed_augmentation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",6.221670467987414
bag8,Amazon_employee_access,tdda_k5_lam08_aug1,M17_test_directed_augmentation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",2.838855525946024
bag8,Amazon_employee_access,tdda_v2_k10_lam07_pfl_dw,M17_test_directed_augmentation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",2.766885556944976
bag8,Amazon_employee_access,tdda_v2_k5_lam06_pfl_dw,M17_test_directed_augmentation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",2.766885556944976
bag8,Amazon_employee_access,tdda_v2_k5_lam07_nopfl_dw,M17_test_directed_augmentation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",2.766885556944976
bag8,Amazon_employee_access,tdda_v2_k5_lam07_pfl_dw,M17_test_directed_augmentation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",2.766885556944976
bag8,Amazon_employee_access,tdda_v2_k5_lam07_pfl_dw_cumshift,M17_test_directed_augmentation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",2.762306621228124
bag8,Amazon_employee_access,tdda_v2_k5_lam07_pfl_nodw,M17_test_directed_augmentation,3,9.0,9.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",2.838855525946024
bag8,Another-Dataset-on-used-Fiat-500,adversarial_lgbm_both_ratio,M6_adversarial_validation,3,7.0,8.0,1.0,True,feature output changed,-1.4230938284799353
bag8,Another-Dataset-on-used-Fiat-500,adversarial_lgbm_cal_iso_both_ratio,M6_adversarial_validation,3,7.0,8.0,1.0,True,feature output changed,-0.7080592563485054
bag8,Another-Dataset-on-used-Fiat-500,adversarial_lgbm_cal_iso_feature,M6_adversarial_validation,3,7.0,8.0,1.0,True,feature output changed,-0.9278072635408172
bag8,Another-Dataset-on-used-Fiat-500,adversarial_lgbm_cal_platt_feature,M6_adversarial_validation,3,7.0,8.0,1.0,True,feature output changed,0.1687877927518008
bag8,Another-Dataset-on-used-Fiat-500,adversarial_lgbm_feature,M6_adversarial_validation,3,7.0,8.0,1.0,True,feature output changed,-1.0010516279479718
bag8,Another-Dataset-on-used-Fiat-500,adversarial_logreg_feature,M6_adversarial_validation,3,7.0,8.0,1.0,True,feature output changed,-0.5956132536906741
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_cal_iso_ratio_hard,M6_adversarial_validation,3,7.0,7.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.0832411119197674
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_cal_iso_ratio_hard_tempered,M6_adversarial_validation,3,7.0,7.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0417999094612218
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_cal_iso_ratio_winsorize,M6_adversarial_validation,3,7.0,7.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.1339069077585859
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_ratio_hard,M6_adversarial_validation,3,7.0,7.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.9946059111893162
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_ratio_hard_tempered,M6_adversarial_validation,3,7.0,7.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.3244014811839499
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_ratio_normalize,M6_adversarial_validation,3,7.0,7.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-1.1903723446314862
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_ratio_winsorize,M6_adversarial_validation,3,7.0,7.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.8756490207126989
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_ratio_winsorize_tempered,M6_adversarial_validation,3,7.0,7.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.1506723597407724
bag8,Another-Dataset-on-used-Fiat-500,adversarial_reweight_lgbm_raw_hard,M6_adversarial_validation,3,7.0,7.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.479147521580767
bag8,Another-Dataset-on-used-Fiat-500,adversarial_rf_feature,M6_adversarial_validation,3,7.0,8.0,1.0,True,feature output changed,-0.8760436724985238
bag8,Another-Dataset-on-used-Fiat-500,cluster_membership_k10_both,M20_cluster_membership,3,7.0,10.0,3.0,True,feature output changed,0.3453600565814178
bag8,Another-Dataset-on-used-Fiat-500,cluster_membership_k10_both_cumshift,M20_cluster_membership,3,7.0,10.0,3.0,True,feature output changed,-0.1446833559671899
bag8,Another-Dataset-on-used-Fiat-500,cluster_membership_k10_feature,M20_cluster_membership,3,7.0,10.0,3.0,True,feature output changed,-0.0185012378369857
bag8,Another-Dataset-on-used-Fiat-500,cluster_membership_k10_feature_cumshift,M20_cluster_membership,3,7.0,10.0,3.0,True,feature output changed,-0.4011387918468983
bag8,Another-Dataset-on-used-Fiat-500,cluster_membership_k10_weight,M20_cluster_membership,3,7.0,8.0,1.0,True,feature output changed,0.0548159426548815
